CustomerID,Age,Total_Spent,Avg_Transaction,Transaction_Count,Spending_Volatility,Product_Categories,Days_Since_Last_Transaction,Customer_Tenure_Days,Transaction_Frequency,Service_Interactions,Resolution_Rate,Days_Since_Last_Service,LoginFrequency,Days_Since_Last_Login,Days_Since_Last_Transaction_log,Transaction_Frequency_log,Gender_encoded,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_encoded,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,ChurnStatus
513,0.9607843137254902,-1.4823006999114128,0.33459225353558153,0.0,0.0,0.0,195,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.3541666666666667,0.17068079274744957,1.2434663404246167,2.648903447294453,0,False,True,False,False,3,False,True,False,0
514,0.0,0.45950362024798885,0.5293827870030172,0.625,0.3735155992940684,0.75,64,0.5813614243422961,0.6593406593406594,0.0,0.0,1.3597702220060581,0.0,-0.16314584855798386,0.3046751686590654,-0.4245011437878006,0,False,True,False,False,2,True,False,False,0
515,0.7647058823529412,0.5045985401757914,0.5407746464418399,0.625,0.5840387664144058,0.75,28,1.1454984707984393,0.5373134328358209,0.0,0.0,1.3597702220060581,0.375,1.7253591508270396,-0.38180803898413884,-0.5046901976756207,0,True,False,False,False,1,False,True,False,0
516,0.47058823529411764,-0.8870721398190203,0.39875613210451766,0.25,0.7323442314019922,0.25,98,0.28109493187370377,0.375,0.0,0.0,1.3597702220060581,0.2708333333333333,-1.6701346864510833,0.6625353031624686,-0.6218313615813499,0,True,False,False,False,1,True,False,False,1
517,0.7058823529411765,-0.26156807776248286,0.4207803936862415,0.5,0.42331967335706383,0.5,10,0.5995593935828168,0.5454545454545454,0.0,0.0,1.3597702220060581,0.20833333333333331,1.677669630640549,-1.206345595799879,-0.4991453854949143,0,True,False,False,False,1,False,True,False,0
518,0.6862745098039217,2.4539073919182517,0.6820131776103778,1.0,0.3488079925817355,1.0,48,0.7815390859880244,0.9152542372881356,1.0,0.5,-0.34583667098850357,0.14583333333333331,-0.7735717069450622,0.0643337753878982,-0.2739260839391315,0,True,False,False,False,3,True,False,False,1
519,0.09803921568627455,0.849779900824715,0.411933742482399,1.0,0.4398911190212677,1.0,39,-0.010072575974628229,1.2980769230769231,1.0,0.5,-0.5981243572439492,0.3541666666666667,0.2565219290831324,-0.10828047209358524,-0.08262634261126837,0,True,False,False,False,1,True,False,False,0
520,0.11764705882352944,0.9376804521649105,0.7842114985939777,0.5,0.3646615416828692,0.5,15,0.3083918857344849,0.6172839506172839,1.0,1.0,-0.772238394237144,0.16666666666666666,-0.09638052029689718,-0.887644704752904,-0.4514521728285536,1,False,True,False,False,3,True,False,False,0
521,0.05882352941176472,-0.8416521138298578,0.6426240275867731,0.125,0.4966049475038139,0.25,263,-1.074653776545092,0.6593406593406594,1.0,0.5,-0.4097969294757996,0.8749999999999999,1.4010704135589043,1.4967937012363717,-0.4245011437878006,0,False,False,False,True,2,False,False,True,1
522,0.6666666666666666,1.7480750405340275,0.5631683737350931,1.0,0.5911878196883132,1.0,52,0.5631634551017753,0.996309963099631,1.0,0.5,-0.8219852619494854,0.5624999999999999,-0.6781926665720812,0.13107893413135455,-0.23041115110927088,1,True,False,False,False,1,False,False,True,0
523,0.7843137254901961,1.1147684330048515,0.4565364642131406,1.0,0.4618168765517035,1.0,7,1.1818944092794808,0.7964601769911505,0.0,0.0,1.3597702220060581,0.20833333333333331,-0.4492829696769268,-1.477210987271263,-0.34114808446335787,1,False,False,False,True,3,True,False,False,0
524,0.6470588235294118,1.758668079700006,0.5649541246741518,1.0,0.3846429960216566,0.75,38,0.335688839595266,1.097560975609756,0.5,0.0,-0.7047247880561093,0.9999999999999999,-1.1073983482504957,-0.12981489703743823,-0.1784717773361693,0,True,False,False,False,1,False,True,False,0
525,0.5490196078431373,-1.089965414279407,0.21718426076068884,0.375,0.1369088570488469,0.5,106,0.4448766550383905,0.46511627906976744,0.5,0.0,-1.084932991286147,0.8333333333333333,-1.4698387016678234,0.7286317950664286,-0.5551881608860444,0,True,False,False,False,2,False,False,True,0
526,0.07843137254901966,-1.1118017047340836,0.2089123339970032,0.375,0.09425383625975892,0.5,97,0.2992929011142245,0.49586776859504134,0.5,1.0,-0.20370276323895675,0.6041666666666666,1.3533808933724136,0.6539000579062576,-0.5333815280591386,1,True,False,False,False,1,False,True,False,0
527,0.5098039215686275,-1.2510690137691507,0.2149058888729243,0.25,0.27052735485028867,0.25,9,0.10821422408875664,0.4072398190045249,0.0,0.0,1.3597702220060581,0.8958333333333333,-1.6701346864510833,-1.287413037130303,-0.5975003380066295,1,False,True,False,False,1,False,True,False,0
528,0.6274509803921569,0.11713984546418495,0.4429278105051417,0.625,0.4965152104334301,0.75,12,1.018112686114794,0.5607476635514018,0.5,1.0,-1.148893249773443,0.5416666666666666,0.4854316259782868,-1.064255346518612,-0.48880795186790876,0,False,False,False,True,2,False,True,False,0
529,0.8823529411764707,1.444886546144097,0.5786654077464645,0.875,0.43345996231043044,0.75,40,0.17190711643057927,1.0526315789473684,0.5,0.0,0.034371532241534164,0.5208333333333333,0.46635581790369063,-0.08727781606487409,-0.20120296952421055,0,False,True,False,False,3,False,True,False,0
530,1.0,0.06036819949920445,0.42860075124694674,0.625,0.4298106547814903,0.75,35,-0.38313094540530357,1.0778443113772456,0.0,0.0,1.3597702220060581,0.9999999999999999,-1.4603007976305251,-0.19789637082727413,-0.18838650840680715,0,False,False,True,False,3,True,False,False,1
531,0.17647058823529416,1.0038259895657695,0.437857919908044,1.0,0.35302563488977295,0.75,46,0.5631634551017753,0.996309963099631,0.5,0.0,-0.8219852619494854,0.22916666666666666,-1.2027773886234765,0.02888846537516517,-0.23041115110927088,0,True,False,False,False,3,False,True,False,1
532,0.09803921568627455,1.4975266359126287,0.588620456084895,0.875,0.5306452095360594,0.5,40,1.018112686114794,0.7476635514018691,1.0,0.5,-0.6762980065061999,0.7708333333333333,-1.031095115952111,-0.08727781606487409,-0.3700582958501833,1,True,False,False,False,1,False,False,True,0
533,0.6470588235294118,-1.1903825489819606,0.7769248137277037,0.0,0.0,0.0,111,-1.8935623923685259,30.0,0.5,0.0,0.023711489160318153,0.5416666666666666,-1.0978604442131974,0.7674771003542149,2.648903447294453,1,False,False,False,True,1,True,False,False,0
534,0.13725490196078433,-0.9899004778099936,0.3468256737617767,0.25,0.39586012981962854,0.5,28,0.14461016256979814,0.4,1.0,0.0,-1.042292818961283,0.7499999999999999,-0.3920555454531382,-0.38180803898413884,-0.6029152582381085,1,False,True,False,False,3,True,False,False,0
535,0.5882352941176471,1.190572329645279,0.5304911841376054,0.875,0.23756393766264847,0.5,34,0.6086583782030772,0.8695652173913043,0.0,0.0,1.3597702220060581,0.3333333333333333,0.09437756044906478,-0.2218575145415432,-0.2992733240306494,1,False,True,False,False,3,True,False,False,0
536,0.1568627450980392,0.5043005262862114,0.8211170180011904,0.375,0.20418174747988396,0.5,133,-0.31943805306348094,0.6896551724137931,0.5,0.0,-0.6336578341813358,0.9374999999999999,-1.2123152926607748,0.9200181011350096,-0.4054951423185071,1,False,True,False,False,1,True,False,False,0
537,0.3921568627450981,1.0843574701818066,0.687206223444652,0.625,0.3984924172175526,0.75,2,1.1545974554186997,0.5357142857142857,0.0,0.0,1.3597702220060581,0.16666666666666666,0.3805146815680077,-2.311469385345166,-0.5057828069666596,1,True,False,False,False,3,False,True,False,1
538,0.13725490196078433,-0.8333483631792892,0.6489049446827726,0.125,0.3636744339086477,0.25,164,-1.4295141767352466,1.153846153846154,1.0,0.5,-1.1737666836296137,0.10416666666666667,0.21837031293394005,1.0970253688589722,-0.15067274799793148,1,False,False,False,True,3,False,True,False,0
539,0.05882352941176472,0.026110148283399814,0.41993883289886896,0.625,0.3522479136131136,0.75,115,0.36298579345604715,0.7228915662650602,1.0,0.5,-0.8433053481119174,0.24999999999999997,-0.7449579948331678,0.7973245260525789,-0.3850452075053783,0,False,False,True,False,1,True,False,False,0
540,0.4117647058823529,-0.8366129698787785,0.6464418399392434,0.125,0.48852861116927404,0.25,245,-1.0564558073045713,0.6451612903225807,0.5,0.0,-0.5981243572439492,0.10416666666666667,1.6204422064167605,1.4367289159346583,-0.43351055615019096,0,False,False,True,False,2,False,True,False,0
541,0.5294117647058824,-1.4657473829538354,0.1697900203206141,0.125,0.1471089707158027,0.25,176,-1.365821284393424,1.0169491525423728,1.0,0.5,-0.7900051327058373,0.7708333333333333,-0.7449579948331678,1.156738608649558,-0.21961317972396957,0,False,True,False,False,1,True,False,False,0
542,0.8627450980392156,-1.249362206947011,0.21576797553315955,0.25,0.24453351679578836,0.5,85,0.25379797801292264,0.37974683544303794,0.0,0.0,1.3597702220060581,0.0625,-0.0105393839612143,0.5427991870821298,-0.6182133844253597,0,False,False,False,True,3,True,False,False,0
543,0.05882352941176472,-0.44328881997680303,0.3657094767955007,0.5,0.44907421255720736,0.75,22,1.16369644003896,0.44510385756676557,0.5,0.0,-0.05090881240819392,0.3125,-0.4778966817888211,-0.5789702286523305,-0.5696267099411773,1,False,True,False,False,3,False,True,False,1
544,0.7450980392156864,-0.2270661970006585,0.5440587860998789,0.375,0.4437797254045647,0.5,3,1.2910822247226053,0.3418803418803419,0.5,0.0,-0.470203840269357,0.7291666666666666,1.2866155651113271,-2.066777269789622,-0.64742781263751,1,False,True,False,False,2,False,False,True,0
545,0.3921568627450981,-1.102929018476135,0.4446725096984749,0.125,0.12967006670455566,0.25,90,-0.2375471914811376,0.32786885245901637,1.0,1.0,-0.8077718711745306,0.8749999999999999,-0.8975644594299375,0.5908664585885068,-0.6584472833130238,0,False,True,False,False,2,False,False,True,1
546,0.13725490196078433,-0.9374229410721422,0.5700445411441121,0.125,0.5872094762346326,0.25,340,-1.8571664538874844,12.0,1.0,1.0,-0.7971118280933147,0.2708333333333333,1.391532509521606,1.7144815057810812,1.7365741910726773,1,False,False,True,False,1,False,True,False,0
547,0.37254901960784315,-0.7463012152501635,0.46985775570106114,0.25,0.42616134725255006,0.25,21,1.0545086245958355,0.27692307692307694,0.0,0.0,1.3597702220060581,0.5833333333333333,1.5727526862302699,-0.61677931328152,-0.6995181089831277,1,False,False,True,False,2,False,False,True,0
548,0.607843137254902,1.1501508093495254,0.46250949321619894,1.0,0.40797463432143816,1.0,10,0.9999147168742734,0.8463949843260189,0.0,0.0,1.3597702220060581,0.4791666666666667,-1.3935354693694386,-1.206345595799879,-0.3123653809167278,1,False,True,False,False,3,False,False,True,0
549,0.0,-1.230533147559914,0.34799564851495307,0.125,0.36095240944033985,0.0,66,-0.0555674990759301,0.2955665024630542,0.0,0.0,1.3597702220060581,0.7916666666666666,-0.5541999140872059,0.33045181861665046,-0.6843013346909608,1,False,False,False,True,3,True,False,False,0
550,0.09803921568627455,1.1828239685162005,0.5290133212914878,0.875,0.4491340372707966,0.75,9,-0.03736952983540935,1.170731707317073,1.0,0.5,-1.1844267267108297,0.7916666666666666,-1.6892104945256796,-1.287413037130303,-0.14247458226528026,0,False,False,True,False,3,False,True,False,0
551,0.5294117647058824,2.385242282541853,0.6704365853157905,1.0,0.26684813496455384,1.0,30,0.5449654858612546,1.003717472118959,1.0,0.0,-0.5625908803065625,0.9166666666666666,1.7539728629389337,-0.3250827332453797,-0.22652291506150476,0,False,True,False,False,3,True,False,False,0
552,0.8431372549019608,-0.2941057760702575,0.6982696689176707,0.25,0.2845263378301577,0.25,120,-0.974564945722228,0.8823529411764706,0.0,0.0,1.3597702220060581,0.49999999999999994,1.4392220297080967,0.8332186432265818,-0.2921170909188033,0,False,False,True,False,2,False,False,True,0
553,0.5882352941176471,1.1629789526873537,0.6031732999445801,0.75,0.5721037360533636,1.0,33,0.4539756396586509,0.8108108108108109,0.0,0.0,1.3597702220060581,0.9374999999999999,-1.345845949182948,-0.24651328006008882,-0.332795180041708,0,True,False,False,False,3,False,False,True,0
554,0.17647058823529416,0.7524377276191908,0.6033785586732076,0.625,0.32272441745685143,1.0,6,-0.19205226837983572,0.9574468085106382,0.5,1.0,-0.23568289248260477,0.9374999999999999,-0.7735717069450622,-1.590788029719221,-0.25104997739854457,1,True,False,False,False,3,True,False,False,0
555,0.37254901960784315,-1.1826883721964419,0.384244339990558,0.125,0.40908139152283807,0.25,78,-0.27394312996217907,0.335195530726257,0.0,0.0,1.3597702220060581,0.04166666666666667,-1.2027773886234765,0.4705867466872344,-0.652670721067206,0,False,False,True,False,3,False,False,True,0
556,0.13725490196078433,1.172366390209122,0.6052053613579916,0.75,0.3608925847267507,0.75,2,1.3001812093428657,0.5965909090909091,0.5,1.0,-1.0032059943301574,0.8541666666666666,1.4010704135589043,-2.311469385345166,-0.46497116371708536,1,False,True,False,False,1,False,True,False,0
557,0.4117647058823529,-0.11797956732850641,0.7872288019048009,0.25,0.2535371361909605,0.5,17,1.1545974554186997,0.26785714285714285,1.0,0.5,-1.1879800744045683,0.5416666666666666,-1.4221491814813327,-0.7874626533456333,-0.7069982023728576,0,False,False,True,False,1,False,True,False,0
558,0.7254901960784313,0.617559350412483,0.5693056097210534,0.625,0.4978911788459813,1.0,39,1.063607609216096,0.5521472392638037,0.0,0.0,1.3597702220060581,0.22916666666666666,-1.050170924026707,-0.10828047209358524,-0.4946089059876634,1,False,False,False,True,3,False,True,False,0
559,0.5490196078431373,1.1982665064307976,0.6108089246495207,0.75,0.3674134785079717,0.75,75,0.36298579345604715,0.8433734939759036,0.5,0.0,0.013051446079102143,0.8749999999999999,-0.3825176414158401,0.4376575627187692,-0.3140847341085897,0,False,True,False,False,2,False,False,True,0
560,0.1568627450980392,-1.4409444996892498,0.18857119399002442,0.125,0.39938978792139035,0.25,21,-0.11926039141775273,0.3061224489795918,0.0,0.0,1.3597702220060581,0.020833333333333332,-1.5938314541526986,-0.61677931328152,-0.6757823645005253,1,False,True,False,False,2,True,False,False,1
561,0.8431372549019608,0.13861039159983163,0.4483466409409059,0.625,0.4019622506057252,0.5,6,1.1454984707984393,0.5373134328358209,0.5,1.0,-0.3138565417448555,0.7708333333333333,-1.031095115952111,-1.590788029719221,-0.5046901976756207,1,False,True,False,False,1,False,True,False,0
562,0.9019607843137255,1.2108508202226054,0.4727313779018452,1.0,0.3911040650892884,1.0,41,0.7542421321272432,0.9246575342465753,0.0,0.0,1.3597702220060581,0.5208333333333333,0.514045338090181,-0.06678129771968778,-0.2687844319209988,1,False,True,False,False,1,False,True,False,1
563,0.0,-0.23969114905013633,0.4274102506209076,0.5,0.46905566689599476,0.25,11,1.1000035476971375,0.4545454545454546,0.0,0.0,1.3597702220060581,0.5833333333333333,0.22790821697123814,-1.132336820308448,-0.562790042997399,1,False,False,False,True,2,True,False,False,0
564,0.7843137254901961,0.8021383167495927,0.5250518278289784,0.75,0.438844186533457,0.5,25,0.21740203953188114,0.9012875536480687,0.0,0.0,1.3597702220060581,0.9166666666666666,0.2851356411950267,-0.47468906400025296,-0.2816097435895771,1,False,False,True,False,1,False,True,False,0
565,1.0,1.5837745647742445,0.8133171863133479,0.625,0.38652747449971586,0.5,27,0.990815732254013,0.5660377358490566,1.0,0.5,-0.9925459512489415,0.6041666666666666,0.7143413228734411,-0.4116554646825029,-0.48525567462664243,1,False,False,True,False,1,False,False,True,1
566,0.7450980392156864,0.812948093289811,0.5273917773353312,0.75,0.5342945170649996,0.75,29,1.090904563076877,0.6382978723404256,0.0,0.0,1.3597702220060581,0.7708333333333333,0.19929450485934386,-0.3529725876491292,-0.43789942262756565,1,True,False,False,False,3,False,True,False,0
567,0.4901960784313726,-1.0765276970765292,0.9494447751390628,0.0,0.0,0.0,355,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.8333333333333333,-1.3744596612948423,1.7510968156850955,2.648903447294453,1,False,True,False,False,2,False,True,False,0
568,0.1960784313725491,-0.2924125153340078,0.6991112297050431,0.25,0.44916394962759115,0.25,78,-0.5105167300889488,0.5882352941176471,0.5,1.0,-0.6016777049376878,0.6458333333333333,-0.3920555454531382,0.4705867466872344,-0.4704797047027918,1,True,False,False,False,3,False,True,False,0
569,1.0,0.38440412007384106,0.5104374063507051,0.625,0.4077054231102869,0.75,24,-0.010072575974628229,0.8653846153846154,0.5,1.0,-0.9641191696990322,0.7708333333333333,-1.326770141108352,-0.5080488044709845,-0.30162348246093224,0,False,False,False,True,1,False,True,False,0
570,0.6666666666666666,1.477830627028572,0.6713191978488885,0.75,0.45266369537255846,0.75,106,-0.010072575974628229,1.0096153846153846,1.0,0.5,-0.9960992989426802,0.4166666666666667,-0.27760069700556106,0.7286317950664286,-0.22343733823737955,0,False,False,True,False,1,True,False,False,0
571,0.4509803921568628,-0.4126069354359581,0.6384162236499107,0.25,0.39508240854296917,0.25,65,-0.46502180698764695,0.569620253164557,0.5,0.0,-0.17882932938278606,0.14583333333333331,0.6857276107615469,0.31766113619965347,-0.4828568267574324,0,False,False,True,False,1,False,False,True,0
572,0.6274509803921569,-0.987529912779244,0.5320922022208994,0.125,0.8103556579222878,0.25,2,-1.7570776230646201,3.75,0.0,0.0,1.3597702220060581,0.10416666666666667,1.5346010700810775,-2.311469385345166,0.6796151389244242,0,False,True,False,False,1,False,False,True,0
573,0.37254901960784315,0.08713526521784005,0.5264475871836449,0.5,0.6195447339295863,0.25,57,0.5631634551017753,0.5535055350553506,0.0,0.0,1.3597702220060581,0.0625,1.5632147821929718,0.20775824353421982,-0.49369060639500884,0,False,False,True,False,2,False,False,True,0
574,0.5098039215686275,1.5853323646515944,0.5357663334633305,1.0,0.30058927342885344,0.75,0,0.8361329937095866,0.8970099667774087,0.5,1.0,-0.8894988681305201,0.3333333333333333,0.9146373076567013,-3.2459098348263398,-0.28397431780038956,1,False,False,False,True,2,True,False,False,1
575,0.27450980392156865,0.3836049010063313,0.33344280465526793,1.0,0.3503933474918489,0.75,59,0.8179350244690659,0.9030100334448161,1.0,0.5,-0.8326453050307013,0.4166666666666667,-0.039153096073108594,0.23659369486922951,-0.28065908934526196,0,False,False,False,True,2,True,False,False,0
576,0.6274509803921569,-0.6924013394938623,0.36778258995463775,0.375,0.44949298555233175,0.5,122,-0.39222993002556394,0.7228915662650602,1.0,0.0,-0.7793450896246213,0.0625,-1.6033693581899966,0.8471626334162994,-0.3850452075053783,0,False,True,False,False,2,False,False,True,1
577,1.0,1.4984071314954786,0.5887846630677969,0.875,0.36418294397415574,0.75,86,-0.11016140679749235,1.2182741116751268,0.5,0.0,-0.6372111818750745,0.7083333333333333,0.6857276107615469,0.5526324104970349,-0.119730161623224,1,True,False,False,False,3,False,False,True,1
578,0.11764705882352944,-0.7470327038882233,0.46948828998953174,0.25,0.645658221411265,0.5,75,-0.683397437873896,0.6716417910447761,0.5,1.0,-0.857518738886872,0.6041666666666666,0.7048034188361431,0.4376575627187692,-0.4167472900420263,0,False,True,False,False,3,True,False,False,0
579,0.6470588235294118,-1.1712825678770638,0.3928652065929103,0.125,0.6401842601178548,0.0,163,-1.875364423128005,20.0,0.0,0.0,1.3597702220060581,0.5416666666666666,0.4186662977172001,1.091854748971844,2.2400373637271422,0,False,False,False,True,3,False,True,False,1
580,0.8627450980392156,-1.4011054610867661,0.21876475297112008,0.125,0.041847387155634,0.0,20,-1.4750090998365486,1.2765957446808511,1.0,0.5,-1.1133597728360562,0.22916666666666666,-1.4126112774440347,-0.6563475802380468,-0.09248559936026368,1,False,False,True,False,1,False,False,True,0
581,0.9803921568627451,-1.1641708727848148,0.3982635111558119,0.125,0.5012712751637702,0.25,180,-1.5387019921783711,1.5,0.5,0.0,-0.6478712249562906,0.9791666666666666,0.9814026359177879,1.1757464242819102,0.005787088074519087,0,False,False,True,False,2,True,False,False,0
582,0.8823529411764707,0.8253427618791588,0.5300806666803506,0.75,0.5177529837575903,0.5,78,0.6359553320638583,0.7526881720430108,0.0,0.0,1.3597702220060581,0.3958333333333333,-0.9929434998029184,0.4705867466872344,-0.3670443544932581,0,False,False,True,False,2,False,True,False,0
583,0.8039215686274509,-0.6544316607441985,0.38217122683142096,0.375,0.5695611857258234,0.5,114,-1.147445653507175,1.4457831325301205,0.0,0.0,1.3597702220060581,0.8124999999999999,1.3438429893351156,0.7899602865253474,-0.0172304916816765,1,False,False,False,True,2,False,True,False,0
584,0.07843137254901966,0.555396362263283,0.47164350664011984,0.75,0.2585624121324519,0.75,135,0.02632336250641327,0.9905660377358491,1.0,0.5,-0.5199507079816984,0.8958333333333333,-1.1837015805488804,0.9326192849766294,-0.23343610853746855,1,True,False,False,False,3,False,True,False,0
585,0.5686274509803921,0.5991231275161959,0.5646462365812106,0.625,0.4381262899703868,0.75,69,0.7178461936462017,0.625,1.0,1.0,-0.6087844003251651,0.8333333333333333,0.8478719793956145,0.36770876797681623,-0.44645542216565803,1,False,True,False,False,1,False,True,False,0
586,0.5294117647058824,0.5424598502383352,0.6644430304398694,0.5,0.3347491848882774,0.25,224,-0.7106943917346771,1.1450381679389314,0.5,0.0,-0.1717226339953087,0.6666666666666666,-1.2504669088099671,1.3608320944913634,-0.1549746881758597,1,True,False,False,False,1,False,True,False,1
587,0.33333333333333337,-0.8718057010209929,0.40647386030090926,0.25,0.1053214082737579,0.5,43,-0.7834862686967601,0.7317073170731707,0.5,1.0,-1.170213335935875,0.18749999999999997,0.9146373076567013,-0.027213030763161308,-0.3796871727423672,0,False,False,True,False,1,False,False,True,0
588,0.6862745098039217,0.6223546648175422,0.42285350684537854,0.875,0.4561933534743202,0.5,17,1.2455873016213035,0.6936416184971098,1.0,0.5,-0.4950772741255277,0.08333333333333333,-1.3172322370710536,-0.7874626533456333,-0.4030212037814344,0,False,True,False,False,3,True,False,False,1
589,0.03921568627450983,1.4763405575806723,0.5174162031240378,1.0,0.5242738775388114,0.5,2,1.1818944092794808,0.7964601769911505,1.0,0.5,-1.0671662528174537,0.20833333333333331,0.7334171309480374,-2.311469385345166,-0.34114808446335787,0,False,False,False,True,2,True,False,False,1
590,0.3921568627450981,0.15783228747773823,0.29542888811346696,1.0,0.407256737758368,0.75,30,0.8998258860514092,0.8766233766233766,0.0,0.0,1.3597702220060581,0.4166666666666667,-0.954791883653726,-0.3250827332453797,-0.2953174246614769,1,False,False,False,True,3,True,False,False,0
591,0.8823529411764707,-1.4249872105108323,0.42143722161784924,0.0,0.0,0.0,205,-1.8935623923685259,30.0,1.0,0.5,-0.7686850465434053,0.3958333333333333,0.7048034188361431,1.285791706560477,2.648903447294453,0,True,False,False,False,2,False,True,False,0
592,0.2941176470588236,1.8626749271634087,0.6577926476323405,0.875,0.36418294397415574,0.75,34,0.9362218245324507,0.7692307692307692,0.0,0.0,1.3597702220060581,0.8958333333333333,1.4582978377826927,-0.2218575145415432,-0.35718223093394186,1,False,True,False,False,1,True,False,False,0
593,0.7058823529411765,2.292736061999058,0.654877973685831,1.0,0.32721127097604025,1.0,5,1.3638741016846883,0.7520891364902507,0.5,1.0,-0.83619865272444,0.16666666666666666,1.7444349589016357,-1.721903102826807,-0.36740322277999315,0,False,False,True,False,2,False,True,False,0
594,0.8039215686274509,1.7306683201653805,0.5602331739157208,1.0,0.3800963177888786,1.0,1,1.3274781632036468,0.7605633802816901,1.0,0.5,-1.1950867697920458,0.6041666666666666,0.2565219290831324,-2.656343552307981,-0.36233787214853785,1,True,False,False,False,1,True,False,False,0
595,0.07843137254901966,1.3590585459450715,0.5624089164391716,0.875,0.5457509497173282,0.5,110,0.408480716557349,0.9448818897637795,0.5,1.0,-0.9818859081677255,0.9791666666666666,0.7048034188361431,0.7598486693814474,-0.257810499617884,0,False,False,False,True,1,False,True,False,0
596,0.9607843137254902,0.10794205314487651,0.5327490301525073,0.5,0.39541144446770965,0.25,101,-0.5196157147092092,0.9868421052631579,0.0,0.0,1.3597702220060581,0.0625,0.2755977371577286,0.6879271694210847,-0.23540193271661172,0,False,True,False,False,1,True,False,False,0
597,0.9803921568627451,0.6228829621672523,0.48625792811839313,0.75,0.5904998354820377,0.5,75,0.7178461936462017,0.7291666666666666,0.5,0.0,-0.6372111818750745,0.16666666666666666,-0.9834055957656203,0.4376575627187692,-0.3812285257315961,1,False,True,False,False,2,False,False,True,0
598,0.2549019607843137,0.8656288213160122,0.5388041626470166,0.75,0.5256199335945679,0.75,5,0.3811837626965679,0.8366533864541833,0.0,0.0,1.3597702220060581,0.8124999999999999,-0.029615192035810495,-1.721903102826807,-0.31791887988122347,1,False,False,False,True,3,False,True,False,0
599,0.5882352941176471,1.4634446838133943,0.515240460600587,1.0,0.4096497263019353,0.75,98,0.39028274731682827,1.0714285714285714,1.0,1.0,-1.0280794281863281,0.04166666666666667,-1.5556798380035062,0.6625353031624686,-0.19163302784508254,1,False,False,True,False,1,False,False,True,0
600,0.8823529411764707,-0.5446541806916565,0.42375664525133927,0.375,0.4220334420148964,0.75,44,-0.2921410992026998,0.6779661016949152,0.5,0.0,-0.3636034094571969,0.7708333333333333,-1.326770141108352,-0.008098420686314417,-0.4127830253344882,0,False,False,True,False,2,False,True,False,0
601,0.4509803921568628,1.634626571205296,0.6145856852562656,0.875,0.26292961622446237,1.0,48,-0.11926039141775273,1.2244897959183672,1.0,0.5,-0.29253645558242347,0.49999999999999994,-0.6400410504228887,0.0643337753878982,-0.116792654696017,0,False,False,False,True,1,False,False,True,0
602,0.6666666666666666,-0.14662953898585185,0.2441757835751965,1.0,0.290658370973049,0.75,70,0.08091727022797551,1.2385321100917432,0.0,0.0,1.3597702220060581,0.7499999999999999,0.514045338090181,0.3797737128480219,-0.11018641987203169,1,False,False,False,True,2,True,False,False,1
603,0.6862745098039217,0.28355351062280787,0.585972618485601,0.5,0.3471029882444438,0.5,19,0.7269451782664621,0.5190311418685122,0.0,0.0,1.3597702220060581,0.6041666666666666,0.18975660082204576,-0.6978467546119443,-0.5172498144476775,1,False,False,True,False,3,True,False,False,0
604,0.17647058823529416,-1.1231668707957916,0.27952133664484075,0.25,0.4295713559271336,0.5,68,-1.2020395612287373,1.1688311688311688,1.0,0.5,-0.8610720865806107,0.6249999999999999,0.5808106663512678,0.3554702208288438,-0.1433941286006068,1,True,False,False,False,1,False,False,True,0
605,0.5098039215686275,-0.10714269861650819,0.589503068617993,0.375,0.3953516197541204,0.25,7,1.1727954246592205,0.35502958579881655,0.0,0.0,1.3597702220060581,0.3333333333333333,1.658593822565953,-1.477210987271263,-0.6371906244240575,1,True,False,False,False,1,True,False,False,1
606,0.5098039215686275,-1.3479506200544147,0.5381678605882715,0.0,0.0,0.0,165,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.18749999999999997,-0.8498749392434469,1.1021647461391793,2.648903447294453,0,False,True,False,False,1,False,False,True,0
607,0.43137254901960786,0.3013124292245948,0.5913503971756399,0.5,0.3404624450360444,0.5,12,1.1000035476971375,0.4545454545454546,0.5,0.0,-1.0565062097362377,0.14583333333333331,1.6299801104540586,-1.064255346518612,-0.562790042997399,1,False,True,False,False,3,True,False,False,1
608,0.23529411764705888,1.6213107687754285,0.5418214659578398,1.0,0.25826328856450603,0.75,2,0.699648224405681,0.9440559440559442,0.5,0.0,-0.8006651757870533,0.020833333333333332,1.6490559185286549,-2.311469385345166,-0.25825642625280915,1,True,False,False,False,2,True,False,False,0
609,0.2941176470588236,-1.566340616772959,0.20724973829512097,0.0,0.0,0.0,159,-1.8935623923685259,30.0,1.0,0.5,-0.7189381788310639,0.6458333333333333,-1.6033693581899966,1.0708520929431324,2.648903447294453,0,False,True,False,False,1,False,False,True,0
610,0.6666666666666666,0.3212387215687816,0.5973850037972864,0.5,0.3063025335766205,0.5,102,-0.2648441453419187,0.8333333333333333,0.0,0.0,1.3597702220060581,0.20833333333333331,-1.4698387016678234,0.6962254240421178,-0.3198183110713165,0,True,False,False,False,1,True,False,False,0
